Blocks,Age,Faults,Time,Output
1011,2,0,39000,0
1012,0,0,38454,0
1012,1,0,38692,0
1010,6,0,38647,0
1010,5,0,38163,0
723,4,20,26963,0
1011,4,0,37721,0
975,0,3,36405,0
1011,3,0,39000,0
1012,1,0,38454,0
1012,2,0,38692,0
1010,7,0,38647,1
1010,6,0,38163,0
723,5,20,26963,0
1011,5,0,37721,0
975,1,3,36405,0
1011,4,0,39000,0
1012,2,0,38454,0
1012,3,0,38692,0
1011,0,0,38696,0
1010,7,0,38163,1
723,6,20,26963,0
1011,6,0,37721,1
975,2,3,36405,0
1011,5,0,39000,0
1012,3,0,38454,0
1012,4,0,38692,0
1011,1,0,38696,0
1011,0,0,38240,0
723,7,20,26963,0
1012,0,0,37763,0
975,3,3,36405,0
1011,6,0,39000,0
1012,4,0,38454,0
1012,5,0,38692,0
1011,2,0,38696,0
1011,1,0,38240,0
723,8,20,26963,1
1012,1,0,37763,0
975,4,3,36405,0
1011,7,0,39000,1
1012,5,0,38454,0
1012,6,0,38692,0
1011,3,0,38696,0
1011,2,0,38240,0
724,0,20,26987,0
1012,2,0,37763,0
975,5,3,36405,0
1012,0,0,39042,0
1012,6,0,38454,0
1012,7,0,38692,1
1011,4,0,38696,0
1011,3,0,38240,0
724,1,20,26987,0
1012,3,0,37763,0
975,6,3,36405,0
1012,1,0,39042,0
1012,7,0,38454,1
1013,0,0,38725,0
1011,5,0,38696,0
1011,4,0,38240,0
724,2,20,26987,0
1012,4,0,37763,0
975,7,3,36405,1
1012,2,0,39042,0
1013,0,0,38481,0
1013,1,0,38725,0
1011,6,0,38696,0
1011,5,0,38240,0
724,3,20,26987,0
1012,5,0,37763,0
976,0,3,36446,0
1012,3,0,39042,0
1013,1,0,38481,0
1013,2,0,38725,0
1011,7,0,38696,1
1011,6,0,38240,0
724,4,20,26987,0
1012,6,0,37763,0
976,1,3,36446,0
1012,4,0,39042,0
1013,2,0,38481,0
1013,3,0,38725,0
1012,0,0,38750,0
1011,7,0,38240,1
724,5,20,26987,0
1012,7,0,37763,1
976,2,3,36446,0
1012,5,0,39042,0
1013,3,0,38481,0
1013,4,0,38725,0
1012,1,0,38750,0
1012,0,0,38278,0
724,6,20,26987,0
1013,0,0,37782,0
976,3,3,36446,0
1012,6,0,39042,1
1013,4,0,38481,0
1013,5,0,38725,0
1012,2,0,38750,0
1012,1,0,38278,0
724,7,20,26987,0
1013,1,0,37782,0
976,4,3,36446,0
1013,0,0,39075,0
1013,5,0,38481,0
1013,6,0,38725,0
1012,3,0,38750,0
1012,2,0,38278,0
724,8,20,26987,1
1013,2,0,37782,0
976,5,3,36446,0
1013,1,0,39075,0
1013,6,0,38481,0
1013,7,0,38725,1
1012,4,0,38750,0
1012,3,0,38278,0
725,0,20,27033,0
1013,3,0,37782,0
976,6,3,36446,0
1013,2,0,39075,0
1013,7,0,38481,1
1014,0,0,38792,0
1012,5,0,38750,0
1012,4,0,38278,0
725,1,20,27033,0
1013,4,0,37782,0
976,7,3,36446,1
1013,3,0,39075,0
1014,0,0,38509,0
1014,1,0,38792,0
1012,6,0,38750,0
1012,5,0,38278,0
725,2,20,27033,0
1013,5,0,37782,0
977,0,3,36475,0
1013,4,0,39075,0
1014,1,0,38509,0
1014,2,0,38792,0
1012,7,0,38750,1
1012,6,0,38278,0
725,3,20,27033,0
1013,6,0,37782,0
977,1,3,36475,0
1013,5,0,39075,0
1014,2,0,38509,0
1014,3,0,38792,0
1013,0,0,38832,0
1012,7,0,38278,1
725,4,20,27033,0
1013,7,0,37782,1
977,2,3,36475,0
1013,6,0,39075,0
1014,3,0,38509,0
1014,4,0,38792,0
1013,1,0,38832,0
1013,0,0,38343,0
725,5,20,27033,0
1014,0,0,37827,0
977,3,3,36475,0
1013,7,0,39075,1
1014,4,0,38509,0
1014,5,0,38792,0
1013,2,0,38832,0
1013,1,0,38343,0
725,6,20,27033,0
1014,1,0,37827,0
977,4,3,36475,0
1014,0,0,39104,0
1014,5,0,38509,0
1014,6,0,38792,1
1013,3,0,38832,0
1013,2,0,38343,0
725,7,20,27033,0
1014,2,0,37827,0
977,5,3,36475,0
1014,1,0,39104,0
1014,6,0,38509,0
1015,0,0,38838,0
1013,4,0,38832,0
1013,3,0,38343,0
725,8,20,27033,1
1014,3,0,37827,0
977,6,3,36475,0
1014,2,0,39104,0
1014,7,0,38509,1
1015,1,0,38838,0
1013,5,0,38832,0
1013,4,0,38343,0
726,0,20,27114,0
1014,4,0,37827,0
977,7,3,36475,1
1014,3,0,39104,0
1015,0,0,38563,0
1015,2,0,38838,0
1013,6,0,38832,0
1013,5,0,38343,0
726,1,20,27114,0
1014,5,0,37827,0
978,0,3,36508,0
1014,4,0,39104,0
1015,1,0,38563,0
1015,3,0,38838,0
1013,7,0,38832,1
1013,6,0,38343,0
726,2,20,27114,0
1014,6,0,37827,0
978,1,3,36508,0
1014,5,0,39104,0
1015,2,0,38563,0
1015,4,0,38838,0
1014,0,0,38874,0
1013,7,0,38343,1
726,3,20,27114,0
1014,7,0,37827,1
978,2,3,36508,0
1014,6,0,39104,0
1015,3,0,38563,0
1015,5,0,38838,0
1014,1,0,38874,0
1014,0,0,38379,0
726,4,20,27114,0
1015,0,0,37913,0
978,3,3,36508,0
1014,7,0,39104,1
1015,4,0,38563,0
1015,6,0,38838,0
1014,2,0,38874,0
1014,1,0,38379,0
726,5,20,27114,0
1015,1,0,37913,0
978,4,3,36508,0
1015,0,0,39113,0
1015,5,0,38563,0
1015,7,0,38838,1
1014,3,0,38874,0
1014,2,0,38379,0
726,6,20,27114,0
1015,2,0,37913,0
978,5,3,36508,0
1015,1,0,39113,0
1015,6,0,38563,1
1016,0,0,38883,0
1014,4,0,38874,0
1014,3,0,38379,0
726,7,20,27114,0
1015,3,0,37913,0
978,6,3,36508,0
1015,2,0,39113,0
1016,0,0,38609,0
1016,1,0,38883,0
1014,5,0,38874,0
1014,4,0,38379,0
726,8,20,27114,1
1015,4,0,37913,0
978,7,3,36508,1
1015,3,0,39113,0
1016,1,0,38609,0
1016,2,0,38883,0
1014,6,0,38874,0
1014,5,0,38379,0
727,0,20,27144,0
1015,5,0,37913,0
979,0,3,36543,0
1015,4,0,39113,0
1016,2,0,38609,0
1016,3,0,38883,0
1014,7,0,38874,1
1014,6,0,38379,0
727,1,20,27144,0
1015,6,0,37913,0
979,1,3,36543,0
1015,5,0,39113,0
1016,3,0,38609,0
1016,4,0,38883,0
1015,0,0,38892,0
1014,7,0,38379,1
727,2,20,27144,0
1015,7,0,37913,1
979,2,3,36543,0
1015,6,0,39113,0
1016,4,0,38609,0
1016,5,0,38883,0
1015,1,0,38892,0
1015,0,0,38417,0
727,3,20,27144,0
1016,0,0,37957,0
979,3,3,36543,0
1015,7,0,39113,1
1016,5,0,38609,0
1016,6,0,38883,0
1015,2,0,38892,0
1015,1,0,38417,0
727,4,20,27144,0
1016,1,0,37957,0
979,4,3,36543,0
1016,0,0,39128,0
1016,6,0,38609,0
1016,7,0,38883,1
1015,3,0,38892,0
1015,2,0,38417,0
727,5,20,27144,0
1016,2,0,37957,0
979,5,3,36543,0
1016,1,0,39128,0
1016,7,0,38609,1
1017,0,0,38947,0
1015,4,0,38892,0
1015,3,0,38417,0
727,6,20,27144,0
1016,3,0,37957,0
979,6,3,36543,1
1016,2,0,39128,0
1017,0,0,38648,0
1017,1,0,38947,0
1015,5,0,38892,0
1015,4,0,38417,0
727,7,20,27144,0
1016,4,0,37957,0
980,0,3,36590,0
1016,3,0,39128,0
1017,1,0,38648,0
1017,2,0,38947,0
1015,6,0,38892,0
1015,5,0,38417,0
727,8,20,27144,1
1016,5,0,37957,0
980,1,3,36590,0
1016,4,0,39128,0
1017,2,0,38648,0
1017,3,0,38947,0
1015,7,0,38892,1
1015,6,0,38417,0
728,0,20,27169,0
1016,6,0,37957,0
980,2,3,36590,0
1016,5,0,39128,0
1017,3,0,38648,0
1017,4,0,38947,0
1016,0,0,38940,0
1015,7,0,38417,1
728,1,20,27169,0
1016,7,0,37957,1
980,3,3,36590,0
1016,6,0,39128,0
1017,4,0,38648,0
1017,5,0,38947,0
1016,1,0,38940,0
1016,0,0,38477,0
728,2,20,27169,0
1017,0,0,37991,0
980,4,3,36590,0
1016,7,0,39128,1
1017,5,0,38648,0
1017,6,0,38947,0
1016,2,0,38940,0
1016,1,0,38477,0
728,3,20,27169,0
1017,1,0,37991,0
980,5,3,36590,0
1017,0,0,39184,0
1017,6,0,38648,0
1017,7,0,38947,1
1016,3,0,38940,0
1016,2,0,38477,0
728,4,20,27169,0
1017,2,0,37991,0
980,6,3,36590,0
1017,1,0,39184,0
1017,7,0,38648,1
1018,0,0,38982,0
1016,4,0,38940,0
1016,3,0,38477,0
728,5,20,27169,0
1017,3,0,37991,0
980,7,3,36590,1
1017,2,0,39184,0
1018,0,0,38675,0
1018,1,0,38982,0
1016,5,0,38940,0
1016,4,0,38477,0
728,6,20,27169,0
1017,4,0,37991,0
981,0,3,36631,0
1017,3,0,39184,0
1018,1,0,38675,0
1018,2,0,38982,0
1016,6,0,38940,1
1016,5,0,38477,0
728,7,20,27169,0
1017,5,0,37991,0
981,1,3,36631,0
1017,4,0,39184,0
1018,2,0,38675,0
1018,3,0,38982,0
1017,0,0,38967,0
1016,6,0,38477,0
728,8,20,27169,1
1017,6,0,37991,0
981,2,3,36631,0
1017,5,0,39184,0
1018,3,0,38675,0
1018,4,0,38982,0
1017,1,0,38967,0
1016,7,0,38477,1
729,0,20,27184,0
1017,7,0,37991,1
981,3,3,36631,0
1017,6,0,39184,0
1018,4,0,38675,0
1018,5,0,38982,0
1017,2,0,38967,0
1017,0,0,38512,0
729,1,20,27184,0
1018,0,0,38005,0
981,4,3,36631,0
1017,7,0,39184,1
1018,5,0,38675,0
1018,6,0,38982,0
1017,3,0,38967,0
1017,1,0,38512,0
729,2,20,27184,0
1018,1,0,38005,0
981,5,3,36631,0
1018,0,0,39226,0
1018,6,0,38675,0
1018,7,0,38982,1
1017,4,0,38967,0
1017,2,0,38512,0
729,3,20,27184,0
1018,2,0,38005,0
981,6,3,36631,0
1018,1,0,39226,0
1018,7,0,38675,1
1019,0,0,39012,0
1017,5,0,38967,0
1017,3,0,38512,0
729,4,20,27184,0
1018,3,0,38005,0
981,7,3,36631,1
1018,2,0,39226,0
1019,0,0,38714,0
1019,1,0,39012,0
1017,6,0,38967,0
1017,4,0,38512,0
729,5,20,27184,0
1018,4,0,38005,0
982,0,3,36685,0
1018,3,0,39226,0
1019,1,0,38714,0
1019,2,0,39012,0
1017,7,0,38967,1
1017,5,0,38512,0
729,6,20,27184,0
1018,5,0,38005,0
982,1,3,36685,0
1018,4,0,39226,0
1019,2,0,38714,0
1019,3,0,39012,0
1018,0,0,39021,0
1017,6,0,38512,1
729,7,20,27184,0
1018,6,0,38005,0
982,2,3,36685,0
1018,5,0,39226,0
1019,3,0,38714,0
1019,4,0,39012,0
1018,1,0,39021,0
1018,0,0,38537,0
729,8,20,27184,1
1018,7,0,38005,1
982,3,3,36685,0
1018,6,0,39226,0
1019,4,0,38714,0
1019,5,0,39012,0
1018,2,0,39021,0
1018,1,0,38537,0
730,0,20,27224,0
1019,0,0,38032,0
982,4,3,36685,0
1018,7,0,39226,1
1019,5,0,38714,0
1019,6,0,39012,0
1018,3,0,39021,0
1018,2,0,38537,0
730,1,20,27224,0
1019,1,0,38032,0
982,5,3,36685,0
1019,0,0,39251,0
1019,6,0,38714,0
1019,7,0,39012,1
1018,4,0,39021,0
1018,3,0,38537,0
730,2,20,27224,0
1019,2,0,38032,0
982,6,3,36685,0
1019,1,0,39251,0
1019,7,0,38714,1
1020,0,0,39047,0
1018,5,0,39021,0
1018,4,0,38537,0
730,3,20,27224,0
1019,3,0,38032,0
982,7,3,36685,1
1019,2,0,39251,0
1020,0,0,38767,0
1020,1,0,39047,0
1018,6,0,39021,0
1018,5,0,38537,0
730,4,20,27224,0
1019,4,0,38032,0
983,0,3,36722,0
1019,3,0,39251,0
1020,1,0,38767,0
1020,2,0,39047,0
1018,7,0,39021,1
1018,6,0,38537,0
730,5,20,27224,0
1019,5,0,38032,0
983,1,3,36722,0
1019,4,0,39251,0
1020,2,0,38767,0
1020,3,0,39047,0
1019,0,0,39077,0
1018,7,0,38537,1
730,6,20,27224,0
1019,6,0,38032,1
983,2,3,36722,0
1019,5,0,39251,0
1020,3,0,38767,0
1020,4,0,39047,0
1019,1,0,39077,0
1019,0,0,38597,0
730,7,20,27224,0
1020,0,0,38057,0
983,3,3,36722,0
1019,6,0,39251,0
1020,4,0,38767,0
1020,5,0,39047,0
1019,2,0,39077,0
1019,1,0,38597,0
730,8,20,27224,1
1020,1,0,38057,0
983,4,3,36722,0
1019,7,0,39251,1
1020,5,0,38767,0
1020,6,0,39047,0
1019,3,0,39077,0
1019,2,0,38597,0
731,0,20,27251,0
1020,2,0,38057,0
983,5,3,36722,0
1020,0,0,39279,0
1020,6,0,38767,0
1020,7,0,39047,1
1019,4,0,39077,0
1019,3,0,38597,0
731,1,20,27251,0
1020,3,0,38057,0
983,6,3,36722,0
1020,1,0,39279,0
1020,7,0,38767,1
1021,0,0,39104,0
1019,5,0,39077,0
1019,4,0,38597,0
731,2,20,27251,0
1020,4,0,38057,0
983,7,3,36722,1
1020,2,0,39279,0
1021,0,0,38807,0
1021,1,0,39104,0
1019,6,0,39077,0
1019,5,0,38597,0
731,3,20,27251,0
1020,5,0,38057,0
984,0,3,36760,0
1020,3,0,39279,0
1021,1,0,38807,0
1021,2,0,39104,0
1019,7,0,39077,1
1019,6,0,38597,0
731,4,20,27251,0
1020,6,0,38057,0
984,1,3,36760,0
1020,4,0,39279,0
1021,2,0,38807,0
1021,3,0,39104,0
1020,0,0,39114,0
1019,7,0,38597,1
731,5,20,27251,0
1020,7,0,38057,1
984,2,3,36760,0
1020,5,0,39279,0
1021,3,0,38807,0
1021,4,0,39104,0
1020,1,0,39114,0
1020,0,0,38633,0
731,6,20,27251,0
1021,0,0,38104,0
984,3,3,36760,0
1020,6,0,39279,1
1021,4,0,38807,0
1021,5,0,39104,0
1020,2,0,39114,0
1020,1,0,38633,0
731,7,20,27251,0
1021,1,0,38104,0
984,4,3,36760,0
1021,0,0,39318,0
1021,5,0,38807,0
1021,6,0,39104,0
1020,3,0,39114,0
1020,2,0,38633,0
731,8,20,27251,1
1021,2,0,38104,0
984,5,3,36760,0
1021,1,0,39318,0
1021,6,0,38807,0
1021,7,0,39104,1
1020,4,0,39114,0
1020,3,0,38633,0
732,0,20,27319,0
1021,3,0,38104,0
984,6,3,36760,0
1021,2,0,39318,0
1021,7,0,38807,1
1022,0,0,39144,0
1020,5,0,39114,0
1020,4,0,38633,0
732,1,20,27319,0
1021,4,0,38104,0
984,7,3,36760,1
1021,3,0,39318,0
1022,0,0,38845,0
1022,1,0,39144,0
1020,6,0,39114,0
1020,5,0,38633,0
732,2,20,27319,0
1021,5,0,38104,0
985,0,3,36798,0
1021,4,0,39318,0
1022,1,0,38845,0
1022,2,0,39144,0
1020,7,0,39114,1
1020,6,0,38633,0
732,3,20,27319,0
1021,6,0,38104,0
985,1,3,36798,0
1021,5,0,39318,0
1022,2,0,38845,0
1022,3,0,39144,0
1021,0,0,39146,0
1020,7,0,38633,1
732,4,20,27319,0
1021,7,0,38104,1
985,2,3,36798,0
1021,6,0,39318,0
1022,3,0,38845,0
1022,4,0,39144,0
1021,1,0,39146,0
1021,0,0,38674,0
732,5,20,27319,0
1022,0,0,38132,0
985,3,3,36798,0
1021,7,0,39318,1
1022,4,0,38845,0
1022,5,0,39144,0
1021,2,0,39146,0
1021,1,0,38674,0
732,6,20,27319,0
1022,1,0,38132,0
985,4,3,36798,0
1022,0,0,39339,0
1022,5,0,38845,0
1022,6,0,39144,1
1021,3,0,39146,0
1021,2,0,38674,0
732,7,20,27319,0
1022,2,0,38132,0
985,5,3,36798,0
1022,1,0,39339,0
1022,6,0,38845,0
1023,0,0,39158,0
1021,4,0,39146,0
1021,3,0,38674,0
732,8,20,27319,1
1022,3,0,38132,0
985,6,3,36798,0
1022,2,0,39339,0
1022,7,0,38845,1
1023,1,0,39158,0
1021,5,0,39146,0
1021,4,0,38674,0
733,0,20,27343,0
1022,4,0,38132,0
985,7,3,36798,1
1022,3,0,39339,0
1023,0,0,38860,0
1023,2,0,39158,0
1021,6,0,39146,0
1021,5,0,38674,0
733,1,20,27343,0
1022,5,0,38132,0
986,0,3,36853,0
1022,4,0,39339,0
1023,1,0,38860,0
1023,3,0,39158,0
1021,7,0,39146,1
1021,6,0,38674,0
733,2,20,27343,0
1022,6,0,38132,0
986,1,3,36853,0
1022,5,0,39339,0
1023,2,0,38860,0
1023,4,0,39158,0
1022,0,0,39162,0
1021,7,0,38674,1
733,3,20,27343,0
1022,7,0,38132,1
986,2,3,36853,0
1022,6,0,39339,0
1023,3,0,38860,0
1023,5,0,39158,0
1022,1,0,39162,0
1022,0,0,38705,0
733,4,20,27343,0
1023,0,0,38155,0
986,3,3,36853,0
1022,7,0,39339,1
1023,4,0,38860,0
1023,6,0,39158,0
1022,2,0,39162,0
1022,1,0,38705,0
733,5,20,27343,0
1023,1,0,38155,0
986,4,3,36853,0
1023,0,0,39401,0
1023,5,0,38860,0
1023,7,0,39158,1
1022,3,0,39162,0
1022,2,0,38705,0
733,6,20,27343,0
1023,2,0,38155,0
986,5,3,36853,0
1023,1,0,39401,0
1023,6,0,38860,1
1024,0,0,39191,0
1022,4,0,39162,0
1022,3,0,38705,0
733,7,20,27343,0
1023,3,0,38155,0
986,6,3,36853,0
1023,2,0,39401,0
1024,0,0,38903,0
1024,1,0,39191,0
1022,5,0,39162,0
1022,4,0,38705,0
733,8,20,27343,1
1023,4,0,38155,0
986,7,3,36853,1
1023,3,0,39401,0
1024,1,0,38903,0
1024,2,0,39191,0
1022,6,0,39162,0
1022,5,0,38705,0
734,0,20,27381,0
1023,5,0,38155,0
987,0,3,36882,0
1023,4,0,39401,0
1024,2,0,38903,0
1024,3,0,39191,0
1022,7,0,39162,1
1022,6,0,38705,0
734,1,20,27381,0
1023,6,0,38155,0
987,1,3,36882,0
1023,5,0,39401,0
1024,3,0,38903,0
1024,4,0,39191,0
1023,0,0,39207,0
1022,7,0,38705,1
734,2,20,27381,0
1023,7,0,38155,1
987,2,3,36882,0
1023,6,0,39401,0
1024,4,0,38903,0
1024,5,0,39191,0
1023,1,0,39207,0
1023,0,0,38772,0
734,3,20,27381,0
1024,0,0,38215,0
987,3,3,36882,0
1023,7,0,39401,1
1024,5,0,38903,0
1024,6,0,39191,0
1023,2,0,39207,0
1023,1,0,38772,0
734,4,20,27381,0
1024,1,0,38215,0
987,4,3,36882,0
1024,0,0,39479,0
1024,6,0,38903,0
1024,7,0,39191,1
1023,3,0,39207,0
1023,2,0,38772,0
734,5,20,27381,0
1024,2,0,38215,0
987,5,3,36882,0
1024,1,0,39479,0
1024,7,0,38903,1
1025,0,0,39252,0
1023,4,0,39207,0
1023,3,0,38772,0
734,6,20,27381,0
1024,3,0,38215,0
987,6,3,36882,1
1024,2,0,39479,0
1025,0,0,38917,0
1025,1,0,39252,0
1023,5,0,39207,0
1023,4,0,38772,0
734,7,20,27381,0
1024,4,0,38215,0
988,0,3,36923,0
1024,3,0,39479,0
1025,1,0,38917,0
1025,2,0,39252,0
1023,6,0,39207,0
1023,5,0,38772,0
734,8,20,27381,1
1024,5,0,38215,0
988,1,3,36923,0
1024,4,0,39479,0
1025,2,0,38917,0
1025,3,0,39252,0
1023,7,0,39207,1
1023,6,0,38772,0
735,0,20,27424,0
1024,6,0,38215,0
988,2,3,36923,0
1024,5,0,39479,0
1025,3,0,38917,0
1025,4,0,39252,0
1024,0,0,39222,0
1023,7,0,38772,1
735,1,20,27424,0
1024,7,0,38215,1
988,3,3,36923,0
1024,6,0,39479,0
1025,4,0,38917,0
1025,5,0,39252,0
1024,1,0,39222,0
1024,0,0,38811,0
735,2,20,27424,0
1025,0,0,38222,0
988,4,3,36923,0
1024,7,0,39479,1
1025,5,0,38917,0
1025,6,0,39252,0
1024,2,0,39222,0
1024,1,0,38811,0
735,3,20,27424,0
1025,1,0,38222,0
988,5,3,36923,0
1025,0,0,39520,0
1025,6,0,38917,0
1025,7,0,39252,1
1024,3,0,39222,0
1024,2,0,38811,0
735,4,20,27424,0
1025,2,0,38222,0
988,6,3,36923,0
1025,1,0,39520,0
1025,7,0,38917,1
1026,0,0,39270,0
1024,4,0,39222,0
1024,3,0,38811,0
735,5,20,27424,0
1025,3,0,38222,0
988,7,3,36923,1
1025,2,0,39520,0
1026,0,0,38953,0
1026,1,0,39270,0
1024,5,0,39222,0
1024,4,0,38811,0
735,6,20,27424,0
1025,4,0,38222,0
989,0,3,36973,0
1025,3,0,39520,0
1026,1,0,38953,0
1026,2,0,39270,0
1024,6,0,39222,1
1024,5,0,38811,0
735,7,20,27424,0
1025,5,0,38222,0
989,1,3,36973,0
1025,4,0,39520,0
1026,2,0,38953,0
1026,3,0,39270,0
1025,0,0,39248,0
1024,6,0,38811,0
735,8,20,27424,1
1025,6,0,38222,0
989,2,3,36973,0
1025,5,0,39520,0
1026,3,0,38953,0
1026,4,0,39270,0
1025,1,0,39248,0
1024,7,0,38811,1
736,0,20,27485,0
1025,7,0,38222,1
989,3,3,36973,0
1025,6,0,39520,0
1026,4,0,38953,0
1026,5,0,39270,0
1025,2,0,39248,0
1025,0,0,38848,0
736,1,20,27485,0
1026,0,0,38284,0
989,4,3,36973,0
1025,7,0,39520,1
1026,5,0,38953,0
1026,6,0,39270,0
1025,3,0,39248,0
1025,1,0,38848,0
736,2,20,27485,0
1026,1,0,38284,0
989,5,3,36973,0
1026,0,0,39578,0
1026,6,0,38953,0
1026,7,0,39270,1
1025,4,0,39248,0
1025,2,0,38848,0
736,3,20,27485,0
1026,2,0,38284,0
989,6,3,36973,0
1026,1,0,39578,0
1026,7,0,38953,1
1027,0,0,39303,0
1025,5,0,39248,0
1025,3,0,38848,0
736,4,20,27485,0
1026,3,0,38284,0
989,7,3,36973,1
1026,2,0,39578,0
1027,0,0,38999,0
1027,1,0,39303,0
1025,6,0,39248,0
1025,4,0,38848,0
736,5,20,27485,0
1026,4,0,38284,0
990,0,3,36988,0
1026,3,0,39578,0
1027,1,0,38999,0
1027,2,0,39303,0
1025,7,0,39248,1
1025,5,0,38848,0
736,6,20,27485,0
1026,5,0,38284,0
990,1,3,36988,0
1026,4,0,39578,0
1027,2,0,38999,0
1027,3,0,39303,0
1026,0,0,39293,0
1025,6,0,38848,1
736,7,20,27485,0
1026,6,0,38284,0
990,2,3,36988,0
1026,5,0,39578,0
1027,3,0,38999,0
1027,4,0,39303,0
1026,1,0,39293,0
1026,0,0,38908,0
736,8,20,27485,1
1026,7,0,38284,1
990,3,3,36988,0
1026,6,0,39578,0
1027,4,0,38999,0
1027,5,0,39303,0
1026,2,0,39293,0
1026,1,0,38908,0
737,0,20,27527,0
1027,0,0,38309,0
990,4,3,36988,0
1026,7,0,39578,1
1027,5,0,38999,0
1027,6,0,39303,0
1026,3,0,39293,0
1026,2,0,38908,0
737,1,20,27527,0
1027,1,0,38309,0
990,5,3,36988,0
1027,0,0,39601,0
1027,6,0,38999,0
1027,7,0,39303,1
1026,4,0,39293,0
1026,3,0,38908,0
737,2,20,27527,0
1027,2,0,38309,0
990,6,3,36988,0
1027,1,0,39601,0
1027,7,0,38999,1
1028,0,0,39338,0
1026,5,0,39293,0
1026,4,0,38908,0
737,3,20,27527,0
1027,3,0,38309,0
990,7,3,36988,1
1027,2,0,39601,0
1028,0,0,39013,0
1028,1,0,39338,0
1026,6,0,39293,0
1026,5,0,38908,0
737,4,20,27527,0
1027,4,0,38309,0
991,0,3,37003,0
1027,3,0,39601,0
1028,1,0,39013,0
1028,2,0,39338,0
1026,7,0,39293,1
1026,6,0,38908,0
737,5,20,27527,0
1027,5,0,38309,0
991,1,3,37003,0
1027,4,0,39601,0
1028,2,0,39013,0
1028,3,0,39338,0
1027,0,0,39334,0
1026,7,0,38908,1
737,6,20,27527,0
1027,6,0,38309,1
991,2,3,37003,0
1027,5,0,39601,0
1028,3,0,39013,0
1028,4,0,39338,0
1027,1,0,39334,0
1027,0,0,38933,0
737,7,20,27527,0
1028,0,0,38367,0
991,3,3,37003,0
1027,6,0,39601,0
1028,4,0,39013,0
1028,5,0,39338,0
1027,2,0,39334,0
1027,1,0,38933,0
737,8,20,27527,1
1028,1,0,38367,0
991,4,3,37003,0
1027,7,0,39601,1
1028,5,0,39013,0
1028,6,0,39338,0
1027,3,0,39334,0
1027,2,0,38933,0
738,0,20,27544,0
1028,2,0,38367,0
991,5,3,37003,0
1028,0,0,39653,0
1028,6,0,39013,0
1028,7,0,39338,1
1027,4,0,39334,0
1027,3,0,38933,0
738,1,20,27544,0
1028,3,0,38367,0
991,6,3,37003,0
1028,1,0,39653,0
1028,7,0,39013,1
1029,0,0,39374,0
1027,5,0,39334,0
1027,4,0,38933,0
738,2,20,27544,0
1028,4,0,38367,0
991,7,3,37003,1
1028,2,0,39653,0
1029,0,0,39037,0
1029,1,0,39374,0
1027,6,0,39334,0
1027,5,0,38933,0
738,3,20,27544,0
1028,5,0,38367,0
992,0,3,37033,0
1028,3,0,39653,0
1029,1,0,39037,0
1029,2,0,39374,0
1027,7,0,39334,1
1027,6,0,38933,0
738,4,20,27544,0
1028,6,0,38367,0
992,1,3,37033,0
1028,4,0,39653,0
1029,2,0,39037,0
1029,3,0,39374,0
1028,0,0,39366,0
1027,7,0,38933,1
738,5,20,27544,0
1028,7,0,38367,1
992,2,3,37033,0
1028,5,0,39653,0
1029,3,0,39037,0
1029,4,0,39374,0
1028,1,0,39366,0
1028,0,0,38951,0
738,6,20,27544,0
1029,0,0,38460,0
992,3,3,37033,0
1028,6,0,39653,1
1029,4,0,39037,0
1029,5,0,39374,0
1028,2,0,39366,0
1028,1,0,38951,0
738,7,20,27544,0
1029,1,0,38460,0
992,4,3,37033,0
1029,0,0,39677,0
1029,5,0,39037,0
1029,6,0,39374,0
1028,3,0,39366,0
1028,2,0,38951,0
738,8,20,27544,1
1029,2,0,38460,0
992,5,3,37033,0
1029,1,0,39677,0
1029,6,0,39037,0
1029,7,0,39374,1
1028,4,0,39366,0
1028,3,0,38951,0
739,0,20,27592,0
1029,3,0,38460,0
992,6,3,37033,0
1029,2,0,39677,0
1029,7,0,39037,1
1030,0,0,39430,0
1028,5,0,39366,0
1028,4,0,38951,0
739,1,20,27592,0
1029,4,0,38460,0
992,7,3,37033,1
1029,3,0,39677,0
1030,0,0,39081,0
1030,1,0,39430,0
1028,6,0,39366,0
1028,5,0,38951,0
739,2,20,27592,0
1029,5,0,38460,0
993,0,3,37085,0
1029,4,0,39677,0
1030,1,0,39081,0
1030,2,0,39430,0
1028,7,0,39366,1
1028,6,0,38951,0
739,3,20,27592,0
1029,6,0,38460,0
993,1,3,37085,0
1029,5,0,39677,0
1030,2,0,39081,0
1030,3,0,39430,0
1029,0,0,39380,0
1028,7,0,38951,1
739,4,20,27592,0
1029,7,0,38460,1
993,2,3,37085,0
1029,6,0,39677,0
1030,3,0,39081,0
1030,4,0,39430,0
1029,1,0,39380,0
1029,0,0,38983,0
739,5,20,27592,0
1030,0,0,38487,0
993,3,3,37085,0
1029,7,0,39677,1
1030,4,0,39081,0
1030,5,0,39430,0
1029,2,0,39380,0
1029,1,0,38983,0
739,6,20,27592,0
1030,1,0,38487,0
993,4,3,37085,0
1030,0,0,39694,0
1030,5,0,39081,0
1030,6,0,39430,1
1029,3,0,39380,0
1029,2,0,38983,0
739,7,20,27592,0
1030,2,0,38487,0
993,5,3,37085,0
1030,1,0,39694,0
1030,6,0,39081,0
1031,0,0,39492,0
1029,4,0,39380,0
1029,3,0,38983,0
